game 42, tick 50: sent board, bot=D, enemy=R
game 42, tick 51: sent board, bot=U, enemy=D
game 42, tick 52: sent board, bot=U, enemy=D
game 42, tick 53: sent board, bot=U, enemy=L
game 42, tick 54: sent board, bot=D, enemy=D
game 42, tick 55: sent board, bot=D, enemy=D
game 42, tick 56: sent board, bot=U, enemy=R
game 42, tick 57: sent board, bot=U, enemy=U
game 42, tick 58: sent board, bot=L, enemy=U
game 42, tick 59: sent board, bot=R, enemy=L
game 42, tick 60: sent board, bot=D, enemy=U
game 42, tick 61: sent board, bot=D, enemy=U
game 42, tick 62: sent board, bot=D, enemy=R
game 42, tick 63: sent board, bot=U, enemy=D
game 42, tick 64: sent board, bot=U, enemy=D
game 42, tick 65: sent board, bot=U, enemy=L
game 42, tick 66: sent board, bot=D, enemy=D
game 42, tick 67: sent board, bot=D, enemy=D
game 42, tick 68: sent board, bot=U, enemy=R
game 42, tick 69: sent board, bot=U, enemy=U
game 42, tick 70: sent board, bot=L, enemy=U
game 42, tick 71: sent board, bot=R, enemy=L
game 42, tick 72: sent board, bot=D, enemy=U
game 42, tick 73: sent board, bot=D, enemy=U
game 42, tick 74: sent board, bot=D, enemy=R
game 42, tick 75: sent board, bot=U, enemy=D
game 42, tick 76: sent board, bot=U, enemy=D
game 42, tick 77: sent board, bot=U, enemy=L
game 42, tick 78: sent board, bot=D, enemy=D
game 42, tick 79: sent board, bot=D, enemy=D
game 42, tick 80: sent board, bot=U, enemy=R
game 42, tick 81: sent board, bot=U, enemy=U
game 42, tick 82: sent board, bot=L, enemy=U
game 42, tick 83: sent board, bot=R, enemy=L
game 42, tick 84: sent board, bot=D, enemy=U
game 42, tick 85: sent board, bot=D, enemy=U
game 42, tick 86: sent board, bot=D, enemy=R
game 42, tick 87: sent board, bot=U, enemy=D
game 42, tick 88: sent board, bot=U, enemy=D
game 42, tick 89: sent board, bot=U, enemy=L
game 42, tick 90: sent board, bot=D, enemy=D
game 42, tick 91: sent board, bot=D, enemy=D
game 42, tick 92: sent board, bot=U, enemy=R
game 42, tick 93: sent board, bot=U, enemy=U
game 42, tick 94: sent board, bot=L, enemy=U
game 42, tick 95: sent board, bot=R, enemy=L
game 42, tick 96: sent board, bot=D, enemy=U
game 42, tick 97: sent board, bot=D, enemy=U
game 42, tick 98: sent board, bot=D, enemy=R
game 42, tick 99: sent board, bot=U, enemy=D
game 42, tick 100: sent board, bot=U, enemy=D
game 42, tick 101: sent board, bot=U, enemy=L
game 42, tick 102: sent board, bot=D, enemy=D
game 42, tick 103: sent board, bot=D, enemy=D
game 42, tick 104: sent board, bot=U, enemy=R
game 42, tick 105: sent board, bot=U, enemy=U
game 42, tick 106: sent board, bot=L, enemy=U
game 42, tick 107: sent board, bot=R, enemy=L
game 42, tick 108: sent board, bot=D, enemy=U
game 42, tick 109: sent board, bot=D, enemy=U
game 42, tick 110: sent board, bot=D, enemy=R
game 42, tick 111: sent board, bot=U, enemy=D
game 42, tick 112: sent board, bot=U, enemy=D
game 42, tick 113: sent board, bot=U, enemy=L
game 42, tick 114: sent board, bot=D, enemy=D
game 42, tick 115: sent board, bot=D, enemy=D
game 42, tick 116: sent board, bot=U, enemy=R
game 42, tick 117: sent board, bot=U, enemy=U
game 42, tick 118: sent board, bot=L, enemy=U
game 42, tick 119: sent board, bot=R, enemy=L
game 42, tick 120: sent board, bot=D, enemy=U
game 42, tick 121: sent board, bot=D, enemy=U
game 42, tick 122: sent board, bot=D, enemy=R
game 42, tick 123: sent board, bot=U, enemy=D
game 42, tick 124: sent board, bot=U, enemy=D
game 42, tick 125: sent board, bot=U, enemy=L
game 42, tick 126: sent board, bot=D, enemy=D
game 42, tick 127: sent board, bot=D, enemy=D
game 42, tick 128: sent board, bot=U, enemy=R
game 42, tick 129: sent board, bot=U, enemy=U
game 42, tick 130: sent board, bot=L, enemy=U
game 42, tick 131: sent board, bot=R, enemy=L
game 42, tick 132: sent board, bot=D, enemy=U
game 42, tick 133: sent board, bot=D, enemy=U
game 42, tick 134: sent board, bot=D, enemy=R
game 42, tick 135: sent board, bot=U, enemy=D
game 42, tick 136: sent board, bot=U, enemy=D
game 42, tick 137: sent board, bot=U, enemy=L
game 42, tick 138: sent board, bot=D, enemy=D
game 42, tick 139: sent board, bot=D, enemy=D
game 42, tick 140: sent board, bot=U, enemy=R
game 42, tick 141: sent board, bot=U, enemy=U
game 42, tick 142: sent board, bot=L, enemy=U
game 42, tick 143: sent board, bot=R, enemy=L
game 42, tick 144: sent board, bot=D, enemy=U
game 42, tick 145: sent board, bot=D, enemy=U
game 42, tick 146: sent board, bot=D, enemy=R
game 42, tick 147: sent board, bot=U, enemy=D
game 42, tick 148: sent board, bot=U, enemy=D
game 42, tick 149: sent board, bot=U, enemy=L
game 42, tick 150: sent board, bot=D, enemy=D
game 42, tick 151: sent board, bot=D, enemy=D
game 42, tick 152: sent board, bot=U, enemy=R
game 42, tick 153: sent board, bot=U, enemy=U
game 42, tick 154: sent board, bot=L, enemy=U
game 42, tick 155: sent board, bot=R, enemy=L
game 42, tick 156: sent board, bot=D, enemy=U
game 42, tick 157: sent board, bot=D, enemy=U
game 42, tick 158: sent board, bot=D, enemy=R
game 42, tick 159: sent board, bot=U, enemy=D
game 42, tick 160: sent board, bot=U, enemy=D
game 42, tick 161: sent board, bot=U, enemy=L
game 42, tick 162: sent board, bot=D, enemy=D
game 42, tick 163: sent board, bot=D, enemy=D
game 42, tick 164: sent board, bot=U, enemy=R
game 42, tick 165: sent board, bot=U, enemy=U
game 42, tick 166: sent board, bot=L, enemy=U
game 42, tick 167: sent board, bot=R, enemy=L
game 42, tick 168: sent board, bot=D, enemy=U
game 42, tick 169: sent board, bot=D, enemy=U
game 42, tick 170: sent board, bot=D, enemy=R
game 42, tick 171: sent board, bot=U, enemy=D
game 42, tick 172: sent board, bot=U, enemy=D
game 42, tick 173: sent board, bot=U, enemy=L
game 42, tick 174: sent board, bot=D, enemy=D
game 42, tick 175: sent board, bot=D, enemy=D
game 42, tick 176: sent board, bot=U, enemy=R
game 42, tick 177: sent board, bot=U, enemy=U
game 42, tick 178: sent board, bot=L, enemy=U
game 42, tick 179: sent board, bot=R, enemy=L
game 42, tick 180: sent board, bot=D, enemy=U
game 42, tick 181: sent board, bot=D, enemy=U
game 42, tick 182: sent board, bot=D, enemy=R
game 42, tick 183: sent board, bot=U, enemy=D
game 42, tick 184: sent board, bot=U, enemy=D
game 42, tick 185: sent board, bot=U, enemy=L
game 42, tick 186: sent board, bot=D, enemy=D
game 42, tick 187: sent board, bot=D, enemy=D
game 42, tick 188: sent board, bot=U, enemy=R
game 42, tick 189: sent board, bot=U, enemy=U
game 42, tick 190: sent board, bot=L, enemy=U
game 42, tick 191: sent board, bot=R, enemy=L
game 42, tick 192: sent board, bot=D, enemy=U
game 42, tick 193: sent board, bot=D, enemy=U
game 42, tick 194: sent board, bot=D, enemy=R
game 42, tick 195: sent board, bot=U, enemy=D
game 42, tick 196: sent board, bot=U, enemy=D
game 42, tick 197: sent board, bot=U, enemy=L
game 42, tick 198: sent board, bot=D, enemy=D
game 42, tick 199: sent board, bot=D, enemy=D
game 42, tick 200: sent board, bot=U, enemy=R
game 42/200: 1-0
game 43, tick 1: sent board, bot=U, enemy=D
game 43, tick 2: sent board, bot=R, enemy=R
game 43, tick 3: sent board, bot=R, enemy=R
game 43, tick 4: sent board, bot=R, enemy=R
game 43, tick 5: sent board, bot=R, enemy=D
game 43, tick 6: sent board, bot=D, enemy=D
game 43, tick 7: sent board, bot=D, enemy=R
game 43, tick 8: sent board, bot=R, enemy=D
game 43, tick 9: sent board, bot=R, enemy=L
game 43, tick 10: sent board, bot=L, enemy=L
game 43, tick 11: sent board, bot=L, enemy=L
game 43, tick 12: sent board, bot=R, enemy=U
game 43, tick 13: sent board, bot=U, enemy=U
game 43, tick 14: sent board, bot=U, enemy=U
game 43, tick 15: sent board, bot=U, enemy=U
game 43, tick 16: sent board, bot=U, enemy=U
game 43, tick 17: sent board, bot=U, enemy=U
game 43, tick 18: sent board, bot=U, enemy=U
game 43, tick 19: sent board, bot=U, enemy=U
game 43, tick 20: sent board, bot=U, enemy=U
game 43, tick 21: sent board, bot=U, enemy=U
game 43, tick 22: sent board, bot=U, enemy=U
game 43, tick 23: sent board, bot=U, enemy=L
game 43, tick 24: sent board, bot=U, enemy=U
game 43, tick 25: sent board, bot=U, enemy=U
game 43, tick 26: sent board, bot=L, enemy=R
game 43, tick 27: sent board, bot=L, enemy=L
game 43, tick 28: sent board, bot=L, enemy=L
game 43, tick 29: sent board, bot=L, enemy=L
game 43, tick 30: sent board, bot=L, enemy=L
game 43, tick 31: sent board, bot=L, enemy=L
game 43, tick 32: sent board, bot=D, enemy=L
game 43, tick 33: sent board, bot=D, enemy=D
game 43, tick 34: sent board, bot=D, enemy=D
game 43, tick 35: sent board, bot=L, enemy=D
game 43, tick 36: sent board, bot=L, enemy=D
game 43, tick 37: sent board, bot=L, enemy=D
game 43, tick 38: sent board, bot=L, enemy=D
game 43, tick 39: sent board, bot=L, enemy=D
game 43, tick 40: sent board, bot=L, enemy=D
game 43, tick 41: sent board, bot=L, enemy=D
game 43, tick 42: sent board, bot=L, enemy=D
game 43, tick 43: sent board, bot=L, enemy=D
game 43, tick 44: sent board, bot=L, enemy=D
game 43, tick 45: sent board, bot=L, enemy=D
game 43, tick 46: sent board, bot=L, enemy=D
game 43, tick 47: sent board, bot=L, enemy=D
game 43, tick 48: sent board, bot=L, enemy=D
game 43, tick 49: sent board, bot=L, enemy=D
game 43, tick 50: sent board, bot=L, enemy=D
game 43, tick 51: sent board, bot=L, enemy=D
game 43, tick 52: sent board, bot=L, enemy=D
game 43, tick 53: sent board, bot=L, enemy=D
game 43, tick 54: sent board, bot=L, enemy=D
game 43, tick 55: sent board, bot=L, enemy=D
game 43, tick 56: sent board, bot=L, enemy=D
game 43, tick 57: sent board, bot=L, enemy=D
game 43, tick 58: sent board, bot=L, enemy=D
game 43, tick 59: sent board, bot=L, enemy=D
game 43, tick 60: sent board, bot=L, enemy=D
game 43, tick 61: sent board, bot=L, enemy=D
game 43, tick 62: sent board, bot=L, enemy=D
game 43, tick 63: sent board, bot=L, enemy=D
game 43, tick 64: sent board, bot=L, enemy=D
game 43, tick 65: sent board, bot=L, enemy=D
game 43, tick 66: sent board, bot=L, enemy=D
game 43, tick 67: sent board, bot=L, enemy=D
game 43, tick 68: sent board, bot=L, enemy=D
game 43, tick 69: sent board, bot=L, enemy=D
game 43, tick 70: sent board, bot=L, enemy=D
game 43, tick 71: sent board, bot=L, enemy=D
game 43, tick 72: sent board, bot=L, enemy=D
game 43, tick 73: sent board, bot=L, enemy=D
game 43, tick 74: sent board, bot=L, enemy=D
game 43, tick 75: sent board, bot=L, enemy=D
game 43, tick 76: sent board, bot=L, enemy=D
game 43, tick 77: sent board, bot=L, enemy=D
game 43, tick 78: sent board, bot=L, enemy=D
game 43, tick 79: sent board, bot=L, enemy=D
game 43, tick 80: sent board, bot=L, enemy=D
game 43, tick 81: sent board, bot=L, enemy=D
game 43, tick 82: sent board, bot=L, enemy=D
game 43, tick 83: sent board, bot=L, enemy=D
game 43, tick 84: sent board, bot=L, enemy=D
game 43, tick 85: sent board, bot=L, enemy=D
game 43, tick 86: sent board, bot=L, enemy=D
game 43, tick 87: sent board, bot=L, enemy=D
game 43, tick 88: sent board, bot=L, enemy=D
game 43, tick 89: sent board, bot=L, enemy=D
game 43, tick 90: sent board, bot=L, enemy=D
game 43, tick 91: sent board, bot=L, enemy=D
game 43, tick 92: sent board, bot=L, enemy=D
game 43, tick 93: sent board, bot=L, enemy=D
game 43, tick 94: sent board, bot=L, enemy=D
game 43, tick 95: sent board, bot=L, enemy=D
game 43, tick 96: sent board, bot=L, enemy=D
game 43, tick 97: sent board, bot=L, enemy=D
game 43, tick 98: sent board, bot=L, enemy=D
game 43, tick 99: sent board, bot=L, enemy=D
game 43, tick 100: sent board, bot=L, enemy=D
game 43, tick 101: sent board, bot=L, enemy=D
game 43, tick 102: sent board, bot=L, enemy=D
game 43, tick 103: sent board, bot=L, enemy=D
game 43, tick 104: sent board, bot=L, enemy=D
game 43, tick 105: sent board, bot=L, enemy=D
game 43, tick 106: sent board, bot=L, enemy=D
game 43, tick 107: sent board, bot=L, enemy=D
game 43, tick 108: sent board, bot=L, enemy=D
game 43, tick 109: sent board, bot=L, enemy=D
game 43, tick 110: sent board, bot=L, enemy=D
game 43, tick 111: sent board, bot=L, enemy=D
game 43, tick 112: sent board, bot=L, enemy=D
game 43, tick 113: sent board, bot=L, enemy=D
game 43, tick 114: sent board, bot=L, enemy=D
game 43, tick 115: sent board, bot=L, enemy=D
game 43, tick 116: sent board, bot=L, enemy=D
game 43, tick 117: sent board, bot=L, enemy=D
game 43, tick 118: sent board, bot=L, enemy=D
game 43, tick 119: sent board, bot=L, enemy=D
game 43, tick 120: sent board, bot=L, enemy=D
game 43, tick 121: sent board, bot=L, enemy=D
game 43, tick 122: sent board, bot=L, enemy=D
game 43, tick 123: sent board, bot=L, enemy=D
game 43, tick 124: sent board, bot=L, enemy=D
game 43, tick 125: sent board, bot=L, enemy=D
game 43, tick 126: sent board, bot=L, enemy=D
game 43, tick 127: sent board, bot=L, enemy=D
game 43, tick 128: sent board, bot=L, enemy=D
game 43, tick 129: sent board, bot=L, enemy=D
game 43, tick 130: sent board, bot=L, enemy=D
game 43, tick 131: sent board, bot=L, enemy=D
game 43, tick 132: sent board, bot=L, enemy=D
game 43, tick 133: sent board, bot=L, enemy=D
game 43, tick 134: sent board, bot=L, enemy=D
game 43, tick 135: sent board, bot=L, enemy=D
game 43, tick 136: sent board, bot=L, enemy=D
game 43, tick 137: sent board, bot=L, enemy=D
game 43, tick 138: sent board, bot=L, enemy=D
game 43, tick 139: sent board, bot=L, enemy=D
game 43, tick 140: sent board, bot=L, enemy=D
game 43, tick 141: sent board, bot=L, enemy=D
game 43, tick 142: sent board, bot=L, enemy=D
game 43, tick 143: sent board, bot=L, enemy=D
game 43, tick 144: sent board, bot=L, enemy=D
game 43, tick 145: sent board, bot=L, enemy=D
game 43, tick 146: sent board, bot=L, enemy=D
game 43, tick 147: sent board, bot=L, enemy=D
game 43, tick 148: sent board, bot=L, enemy=D
game 43, tick 149: sent board, bot=L, enemy=D
game 43, tick 150: sent board, bot=L, enemy=D
game 43, tick 151: sent board, bot=L, enemy=D
game 43, tick 152: sent board, bot=L, enemy=D
game 43, tick 153: sent board, bot=L, enemy=D
game 43, tick 154: sent board, bot=L, enemy=D
game 43, tick 155: sent board, bot=L, enemy=D
game 43, tick 156: sent board, bot=L, enemy=D
game 43, tick 157: sent board, bot=L, enemy=D
game 43, tick 158: sent board, bot=L, enemy=D
game 43, tick 159: sent board, bot=L, enemy=D
game 43, tick 160: sent board, bot=L, enemy=D
game 43, tick 161: sent board, bot=L, enemy=D
game 43, tick 162: sent board, bot=L, enemy=D
game 43, tick 163: sent board, bot=L, enemy=D
game 43, tick 164: sent board, bot=L, enemy=D
game 43, tick 165: sent board, bot=L, enemy=D
game 43, tick 166: sent board, bot=L, enemy=D
game 43, tick 167: sent board, bot=L, enemy=D
game 43, tick 168: sent board, bot=L, enemy=D
game 43, tick 169: sent board, bot=L, enemy=D
game 43, tick 170: sent board, bot=L, enemy=D
game 43, tick 171: sent board, bot=L, enemy=D
game 43, tick 172: sent board, bot=L, enemy=D
game 43, tick 173: sent board, bot=L, enemy=D
game 43, tick 174: sent board, bot=L, enemy=D
game 43, tick 175: sent board, bot=L, enemy=D
game 43, tick 176: sent board, bot=L, enemy=D
game 43, tick 177: sent board, bot=L, enemy=D
game 43, tick 178: sent board, bot=L, enemy=D
game 43, tick 179: sent board, bot=L, enemy=D
game 43, tick 180: sent board, bot=L, enemy=D
game 43, tick 181: sent board, bot=L, enemy=D
game 43, tick 182: sent board, bot=L, enemy=D
game 43, tick 183: sent board, bot=L, enemy=D
game 43, tick 184: sent board, bot=L, enemy=D
game 43, tick 185: sent board, bot=L, enemy=D
game 43, tick 186: sent board, bot=L, enemy=D
game 43, tick 187: sent board, bot=L, enemy=D
game 43, tick 188: sent board, bot=L, enemy=D
game 43, tick 189: sent board, bot=L, enemy=D
game 43, tick 190: sent board, bot=L, enemy=D
game 43, tick 191: sent board, bot=L, enemy=D
game 43, tick 192: sent board, bot=L, enemy=D
game 43, tick 193: sent board, bot=L, enemy=D
game 43, tick 194: sent board, bot=L, enemy=D
game 43, tick 195: sent board, bot=L, enemy=D
game 43, tick 196: sent board, bot=L, enemy=D
game 43, tick 197: sent board, bot=L, enemy=D
game 43, tick 198: sent board, bot=L, enemy=D
game 43, tick 199: sent board, bot=L, enemy=D
game 43, tick 200: sent board, bot=L, enemy=D
game 43/200: 0-1
game 44, tick 1: sent board, bot=D, enemy=U
game 44, tick 2: sent board, bot=D, enemy=R
game 44, tick 3: sent board, bot=D, enemy=R
game 44, tick 4: sent board, bot=D, enemy=R
game 44, tick 5: sent board, bot=D, enemy=R
game 44, tick 6: sent board, bot=D, enemy=R
game 44, tick 7: sent board, bot=D, enemy=R
game 44, tick 8: sent board, bot=D, enemy=R
game 44, tick 9: sent board, bot=L, enemy=D
game 44, tick 10: sent board, bot=L, enemy=D
game 44, tick 11: sent board, bot=L, enemy=D
game 44, tick 12: sent board, bot=L, enemy=D
game 44, tick 13: sent board, bot=L, enemy=D
game 44, tick 14: sent board, bot=L, enemy=D
game 44, tick 15: sent board, bot=L, enemy=D
game 44, tick 16: sent board, bot=L, enemy=D
game 44, tick 17: sent board, bot=L, enemy=D
game 44, tick 18: sent board, bot=L, enemy=D
game 44, tick 19: sent board, bot=L, enemy=D
game 44, tick 20: sent board, bot=L, enemy=D
game 44, tick 21: sent board, bot=L, enemy=D
game 44, tick 22: sent board, bot=L, enemy=D
game 44, tick 23: sent board, bot=L, enemy=D
game 44, tick 24: sent board, bot=L, enemy=D
game 44, tick 25: sent board, bot=L, enemy=D
game 44, tick 26: sent board, bot=L, enemy=D
game 44, tick 27: sent board, bot=L, enemy=D
game 44, tick 28: sent board, bot=L, enemy=D
game 44, tick 29: sent board, bot=L, enemy=D
game 44, tick 30: sent board, bot=L, enemy=D
game 44, tick 31: sent board, bot=L, enemy=D
game 44, tick 32: sent board, bot=L, enemy=D
game 44, tick 33: sent board, bot=L, enemy=D
game 44, tick 34: sent board, bot=L, enemy=D
game 44, tick 35: sent board, bot=L, enemy=D
game 44, tick 36: sent board, bot=L, enemy=D
game 44, tick 37: sent board, bot=L, enemy=D
game 44, tick 38: sent board, bot=L, enemy=D
game 44, tick 39: sent board, bot=L, enemy=D
game 44, tick 40: sent board, bot=L, enemy=D
game 44, tick 41: sent board, bot=L, enemy=D
game 44, tick 42: sent board, bot=L, enemy=D
game 44, tick 43: sent board, bot=L, enemy=D
game 44, tick 44: sent board, bot=L, enemy=D
game 44, tick 45: sent board, bot=L, enemy=D
game 44, tick 46: sent board, bot=L, enemy=D
game 44, tick 47: sent board, bot=L, enemy=D
game 44, tick 48: sent board, bot=L, enemy=D
game 44, tick 49: sent board, bot=L, enemy=D
game 44, tick 50: sent board, bot=L, enemy=D
game 44, tick 51: sent board, bot=L, enemy=D
game 44, tick 52: sent board, bot=L, enemy=D
game 44, tick 53: sent board, bot=L, enemy=D
game 44, tick 54: sent board, bot=L, enemy=D
game 44, tick 55: sent board, bot=L, enemy=D
game 44, tick 56: sent board, bot=L, enemy=D
game 44, tick 57: sent board, bot=L, enemy=D
game 44, tick 58: sent board, bot=L, enemy=D
game 44, tick 59: sent board, bot=L, enemy=D
game 44, tick 60: sent board, bot=L, enemy=D
game 44, tick 61: sent board, bot=L, enemy=D
game 44, tick 62: sent board, bot=L, enemy=D
game 44, tick 63: sent board, bot=L, enemy=D
game 44, tick 64: sent board, bot=L, enemy=D
game 44, tick 65: sent board, bot=L, enemy=D
game 44, tick 66: sent board, bot=L, enemy=D
game 44, tick 67: sent board, bot=L, enemy=D
game 44, tick 68: sent board, bot=L, enemy=D
game 44, tick 69: sent board, bot=L, enemy=D
game 44, tick 70: sent board, bot=L, enemy=D
game 44, tick 71: sent board, bot=L, enemy=D
game 44, tick 72: sent board, bot=L, enemy=D
game 44, tick 73: sent board, bot=L, enemy=D
game 44, tick 74: sent board, bot=L, enemy=D
game 44, tick 75: sent board, bot=L, enemy=D
game 44, tick 76: sent board, bot=L, enemy=D
game 44, tick 77: sent board, bot=L, enemy=D
game 44, tick 78: sent board, bot=L, enemy=D
game 44, tick 79: sent board, bot=L, enemy=D
game 44, tick 80: sent board, bot=L, enemy=D
game 44, tick 81: sent board, bot=L, enemy=D
game 44, tick 82: sent board, bot=L, enemy=D
game 44, tick 83: sent board, bot=L, enemy=D
game 44, tick 84: sent board, bot=L, enemy=D
game 44, tick 85: sent board, bot=L, enemy=D
game 44, tick 86: sent board, bot=L, enemy=D
game 44, tick 87: sent board, bot=L, enemy=D
game 44, tick 88: sent board, bot=L, enemy=D
game 44, tick 89: sent board, bot=L, enemy=D
game 44, tick 90: sent board, bot=L, enemy=D
game 44, tick 91: sent board, bot=L, enemy=D
game 44, tick 92: sent board, bot=L, enemy=D
game 44, tick 93: sent board, bot=L, enemy=D
game 44, tick 94: sent board, bot=L, enemy=D
game 44, tick 95: sent board, bot=L, enemy=D
game 44, tick 96: sent board, bot=L, enemy=D
game 44, tick 97: sent board, bot=L, enemy=D
game 44, tick 98: sent board, bot=L, enemy=D
game 44, tick 99: sent board, bot=L, enemy=D
game 44, tick 100: sent board, bot=L, enemy=D
game 44, tick 101: sent board, bot=L, enemy=D
game 44, tick 102: sent board, bot=L, enemy=D
game 44, tick 103: sent board, bot=L, enemy=D
game 44, tick 104: sent board, bot=L, enemy=D
game 44, tick 105: sent board, bot=L, enemy=D
game 44, tick 106: sent board, bot=L, enemy=D
game 44, tick 107: sent board, bot=L, enemy=D
game 44, tick 108: sent board, bot=L, enemy=D
game 44, tick 109: sent board, bot=L, enemy=D
game 44, tick 110: sent board, bot=L, enemy=D
game 44, tick 111: sent board, bot=L, enemy=D
game 44, tick 112: sent board, bot=L, enemy=D
game 44, tick 113: sent board, bot=L, enemy=D
game 44, tick 114: sent board, bot=L, enemy=D
game 44, tick 115: sent board, bot=L, enemy=D
game 44, tick 116: sent board, bot=L, enemy=D
game 44, tick 117: sent board, bot=L, enemy=D
game 44, tick 118: sent board, bot=L, enemy=D
game 44, tick 119: sent board, bot=L, enemy=D
game 44, tick 120: sent board, bot=L, enemy=D
game 44, tick 121: sent board, bot=L, enemy=D
game 44, tick 122: sent board, bot=L, enemy=D
game 44, tick 123: sent board, bot=L, enemy=D
game 44, tick 124: sent board, bot=L, enemy=D
game 44, tick 125: sent board, bot=L, enemy=D
game 44, tick 126: sent board, bot=L, enemy=D
game 44, tick 127: sent board, bot=L, enemy=D
game 44, tick 128: sent board, bot=L, enemy=D
game 44, tick 129: sent board, bot=L, enemy=D
game 44, tick 130: sent board, bot=L, enemy=D
game 44, tick 131: sent board, bot=L, enemy=D
game 44, tick 132: sent board, bot=L, enemy=D
game 44, tick 133: sent board, bot=L, enemy=D
game 44, tick 134: sent board, bot=L, enemy=D
game 44, tick 135: sent board, bot=L, enemy=D
game 44, tick 136: sent board, bot=L, enemy=D
game 44, tick 137: sent board, bot=L, enemy=D
game 44, tick 138: sent board, bot=L, enemy=D
game 44, tick 139: sent board, bot=L, enemy=D
game 44, tick 140: sent board, bot=L, enemy=D
game 44, tick 141: sent board, bot=L, enemy=D
game 44, tick 142: sent board, bot=L, enemy=D
game 44, tick 143: sent board, bot=L, enemy=D
game 44, tick 144: sent board, bot=L, enemy=D
game 44, tick 145: sent board, bot=L, enemy=D
game 44, tick 146: sent board, bot=L, enemy=D
game 44, tick 147: sent board, bot=L, enemy=D
game 44, tick 148: sent board, bot=L, enemy=D
game 44, tick 149: sent board, bot=L, enemy=D
game 44, tick 150: sent board, bot=L, enemy=D
game 44, tick 151: sent board, bot=L, enemy=D
game 44, tick 152: sent board, bot=L, enemy=D
game 44, tick 153: sent board, bot=L, enemy=D
game 44, tick 154: sent board, bot=L, enemy=D
game 44, tick 155: sent board, bot=L, enemy=D
game 44, tick 156: sent board, bot=L, enemy=D
game 44, tick 157: sent board, bot=L, enemy=D
game 44, tick 158: sent board, bot=L, enemy=D
game 44, tick 159: sent board, bot=L, enemy=D
game 44, tick 160: sent board, bot=L, enemy=D
game 44, tick 161: sent board, bot=L, enemy=D
game 44, tick 162: sent board, bot=L, enemy=D
game 44, tick 163: sent board, bot=L, enemy=D
game 44, tick 164: sent board, bot=L, enemy=D
game 44, tick 165: sent board, bot=L, enemy=D
game 44, tick 166: sent board, bot=L, enemy=D
game 44, tick 167: sent board, bot=L, enemy=D
game 44, tick 168: sent board, bot=L, enemy=D
game 44, tick 169: sent board, bot=L, enemy=D
game 44, tick 170: sent board, bot=L, enemy=D
game 44, tick 171: sent board, bot=L, enemy=D
game 44, tick 172: sent board, bot=L, enemy=D
game 44, tick 173: sent board, bot=L, enemy=D
game 44, tick 174: sent board, bot=L, enemy=D
game 44, tick 175: sent board, bot=L, enemy=D
game 44, tick 176: sent board, bot=L, enemy=D
game 44, tick 177: sent board, bot=L, enemy=D
game 44, tick 178: sent board, bot=L, enemy=D
game 44, tick 179: sent board, bot=L, enemy=D
game 44, tick 180: sent board, bot=L, enemy=D
game 44, tick 181: sent board, bot=L, enemy=D
game 44, tick 182: sent board, bot=L, enemy=D
game 44, tick 183: sent board, bot=L, enemy=D
game 44, tick 184: sent board, bot=L, enemy=D
game 44, tick 185: sent board, bot=L, enemy=D
game 44, tick 186: sent board, bot=L, enemy=D
game 44, tick 187: sent board, bot=L, enemy=D
game 44, tick 188: sent board, bot=L, enemy=D
game 44, tick 189: sent board, bot=L, enemy=D
game 44, tick 190: sent board, bot=L, enemy=D
game 44, tick 191: sent board, bot=L, enemy=D
game 44, tick 192: sent board, bot=L, enemy=D
game 44, tick 193: sent board, bot=L, enemy=D
game 44, tick 194: sent board, bot=L, enemy=D
game 44, tick 195: sent board, bot=L, enemy=D
game 44, tick 196: sent board, bot=L, enemy=D
game 44, tick 197: sent board, bot=L, enemy=D
game 44, tick 198: sent board, bot=L, enemy=D
game 44, tick 199: sent board, bot=L, enemy=D
game 44, tick 200: sent board, bot=L, enemy=D
game 44/200: 0-0
game 45, tick 1: sent board, bot=R, enemy=D
game 45, tick 2: sent board, bot=R, enemy=D
game 45, tick 3: sent board, bot=R, enemy=D
game 45, tick 4: sent board, bot=R, enemy=D
game 45, tick 5: sent board, bot=U, enemy=D
game 45, tick 6: sent board, bot=U, enemy=D
game 45, tick 7: sent board, bot=U, enemy=D
game 45, tick 8: sent board, bot=R, enemy=D
game 45, tick 9: sent board, bot=U, enemy=D
game 45, tick 10: sent board, bot=L, enemy=D
game 45, tick 11: sent board, bot=L, enemy=D
game 45, tick 12: sent board, bot=L, enemy=D
game 45, tick 13: sent board, bot=L, enemy=D
game 45, tick 14: sent board, bot=U, enemy=D
game 45, tick 15: sent board, bot=R, enemy=D
game 45, tick 16: sent board, bot=R, enemy=D
game 45, tick 17: sent board, bot=R, enemy=D
game 45, tick 18: sent board, bot=R, enemy=D
game 45, tick 19: sent board, bot=R, enemy=D
game 45, tick 20: sent board, bot=R, enemy=D
game 45, tick 21: sent board, bot=U, enemy=D
game 45, tick 22: sent board, bot=U, enemy=D
game 45, tick 23: sent board, bot=R, enemy=D
game 45, tick 24: sent board, bot=U, enemy=D
game 45, tick 25: sent board, bot=L, enemy=D
game 45, tick 26: sent board, bot=L, enemy=D
game 45, tick 27: sent board, bot=L, enemy=D
game 45, tick 28: sent board, bot=L, enemy=D
game 45, tick 29: sent board, bot=L, enemy=D
game 45, tick 30: sent board, bot=D, enemy=D
