6892519915958160309 1 0 0 0 0
6892598454186425319 1 0 0 0 298.65
6890564342069279088 1 298.35 0 0 0
6890564594941456368 1 0 0 0 0
6892595167092298984 1 -0.3 0 0 0
6892504592661168324 1 0 0 0 0
6892600695091783001 1 0 0 0 0
6892599599616782140 1 0 0 0 0
6890564590490239106 6 0 0 0 0
6890571359502389694 1 0 0 0 0
6886334516580186211 1 0 0 0 0
6890574582910195109 1 -298.65 0 0 0
6892596660482923749 1 0 0 0 0
6886808139910949174 1 0 0 0 0
6886792915350079005 1 0 0 0 0
6892594835570026247 1 0 0 0 0
6886805237324800130 1 0 -0.15 0 0
6890571866578289072 1 0 0 0 0
6892519915079293862 1 0 0 0 0
6886652916671912658 1 -0.3 0 0 0
6892520342394701217 1 0 0 0 0
6886336352743656460 1 0 0 0 0
6886778324272894429 1 0 0 0 0
6890564594941431505 3 0 0 0 0
6886841793020248883 1 -0.3 0 0 0
6892594835564461614 1 0 0 0 0
6892597832343661327 1 0 -0.3 0 0
6889859030927334445 1 0 0 0 0
6890571055886610863 1 0 0.3 0 0
6889869016496288053 1 0 -0.3 0 0
6886778059379882017 1 0 0 0 0
6890547120264328353 1 0 0 0 0
6893176995809431845 2 -0.15 -0.3 0 0
6892600807104989998 1 0 0 0 0
6892517420011701374 1 0 -0.3 0 0
6886808139910948466 1 0 0 0 0
6890564587959865746 2 0 0 0 0
6886803008149503895 1 -0.3 0 0 0
6889859098643124517 1 0 0 0 0
6886802110100499720 1 0 0 0 0
6886335951726089455 1 0 0 0 0
6892598454186449288 1 0 0 0 0.3
6890564590490349922 2 0 0 0 0
6886794875776038212 1 0 -0.3 0 0
6886789132962624719 1 0 -0.3 0 0
6892517469316453896 1 0 0 0 0
6886778750390243517 2 0 0 0 0
6886778817202410360 1 0 0 0 0
6886811938412528457 1 0 0 0 0
6893174913702771752 1 0 0 0 0
6886672336164312189 1 0 0 0 0
6886778394732945956 1 0 0 0 0
6890564590490252213 8 0 0 0 0
6886288058683606565 1 0 -0.3 0 0
6886778321254789878 1 0 0 0 0
6890564590490337872 1 0 0 0 0
6886336352440544088 1 0 0 0 0
6886334511064335183 2 0 0 0 0
6886334511064341598 1 0.15 0 0 0
6886334511064301439 1 0 0 0 0
6886841793020517309 1 -0.3 0 0 0
6892593787659636523 1 0 0 0 0
6890571055886614125 1 0 0.3 0 0
6886778394732839778 1 0 0 0 0
6892595939404294417 4 0 0 0 0
6886778817202392552 1 0 0 0 0
6886778059038343184 1 0 0 0 0
6886289343688617551 1 -0.15 0 0 0
6886334516581300214 1 0 0 0 0
6886806606565166242 1 0 0 0 0
6886777930062815413 1 0 0 0 0
6886778127994880816 2 0 0 0 0
6889863425330763584 1 0 -0.3 0 0
6892595034286003816 1 -0.3 0 0 0
6886841065005170455 1 0 0 0 0
6892599599616782134 1 -0.3 0 0 0
6892520342394706729 1 0 0 0 0
6889859028386643380 1 -298.5 0 0 0
6892598931184018279 1 0 0 0 0
6890564587959865553 0 0 0 0 0
6890564594941435555 1 0 0 0 0
6886805237324802673 1 -0.15 0 0 0
6886803008149454033 1 0 0 0 0
6890564590490217209 4 0 0 0 0
6893176522040176820 1 0 0 0 0
6892598454186432910 1 0 0 0 0.3
6886407696488083859 1 0 0 0 0
6892594843537511141 1 -0.3 0 0 0
6886288068471424101 1 0 0 0 0
6886408016393121391 1 0 0 0 0
6886803814092789697 1 0 0 0 0
6886789133014463062 1 0 0 0 0
6886841793020248882 1 -0.3 0 0 0
6886841793053515555 1 0 0 0 0
6892600866151215664 1 0 0 0 0
6892594601100968224 1 0 0 0 0
6892595172228959932 1 0 0 0 0
6886793980339395946 1 0 -0.3 0 0
6886289343688670747 1 -0.15 0 0 0
6892519677446291195 1 0 0 0 0
6886672593150743189 1 0 0 0 0
6886672343667826412 1 0 0 0 0
6890564594941439601 1 0 0 0 0
6889868959298938803 1 0 0 0 0
6886335951726077119 3 0 0 0 0
6889859243342085043 1 0 0 0 0
6886672418924867362 1 0 0 0 0
6892520091801722701 1 0 0 0 0
6889859028384339302 1 0 0 0 0
6890564594941455986 12 0 0 0 0
6889863425330016274 3 0 0 0 0
6886778127994977843 2 0 0 0 0
6889859243342084926 2 0 0 0 0
6889863425330016415 1 0 0 0 0
6886289415962140314 1 -0.15 0 0 0
6889868959298937905 1 0 0 0 0
6889867493156942397 1 0 0 0 0
6889863282905485005 1 0 0 0 0
6889863361304610763 1 0 0 0 0
6892598454186432591 3 -0.3 0 0 0
6886778750389878973 1 0 0 0 0
6892600867853201438 1 0 0 0 0
6886778750389908992 1 0 0 0 0
6889859028384319438 1 0 0 0 0
6892520342399810017 1 0 0 0 0
6892520091801722764 2 0 0 0 0
6886808139910948597 1 0 0 0 0
6892593694150090322 1 0 0 0 0
6886841065005170513 1 0 0 0 0
6892594601100967973 1 0 0 0 0
6892599599658579992 1 0 0 0 0
6886694442306019073 1 0 0 0 0
6892520342394700896 1 0 0 0 0
6890571866578302530 1 0 0 0 0
6886289264391754484 1 -0.15 0 0 0
6892519677446286216 2 0 0 0 0
6886778134454003999 1 0 0 0 0
6892519677446291130 1 0 0 0 0
6892599165320301743 3 0 0 0 0
6886806606564738381 2 0 0 0 0
6892595034285417725 1 0 0 0 0
6892595939404372320 1 0 0 0 0
6892598454194489867 1 0 0 0 0
6889859263662134015 1 0 0 0 0
6892598302849540310 2 0 0 0 0
6892599165320301676 2 0 0 0 0
6892520091801720969 1 0 0 0 0
6892598454194490181 1 0 0 0 0
6886672593150742807 1 0 0 0 0
6886672418924870466 1 0 0 0 0
6892520342394706596 1 0 0 0 0
6892519677446286090 1 0 0 0 0
6892598302849540494 2 0 0 0 0
6890571055898893900 1 0 0.3 0 0
6892599640286566655 1 0 0 0 0
6892598302849540180 1 0 0 0 0
6886778127994915303 1 0 0 0 0
6890571055885883117 1 0 0.3 0 0
6892595235696012256 1 0 0 0 0
6892600867853214008 3 0 0 0 0
6890571866578305460 2 0 0 0 0
6892504592661168391 1 0 0 0 0
6886672593150742938 1 0 0 0 0
6892504985255811497 1 0 0 0 0
6892599640286566462 1 0 0 0 0
6890547120263833191 1 0 0 297.9 0
6892595034285418427 1 0 0 0 0
6890564590490216958 1 0 0 0 0
6886808177166812125 1 0 0 0 0
6890564590490216828 1 0 0 0 0
6890564590490217018 1 0 0 0 0
6886336001085366716 1 -0.3 0 0 0
6889863282905185343 1 0 0 0 0
6892593787659636649 1 0 0 0 0
6890564590490218417 1 0 0 0 0
6892599801756719908 1 0 0 -0.3 0
6890564590490239425 6 0 0 0 0
6892593787659636586 1 0 0 0 0
6890564590490218354 4 0 0 0 0
6890564590490329458 1 0 0 0 0
6890564590490194026 6 0 0 0 0
